OrderID,Date,Customer,Region,Category,MenuItem,Quantity,Price,Sales
1410,05-05-2023,Customer_143,West,Main Course,Sandwich,4,121,484
1411,05-05-2023,Customer_180,North,Healthy,Burger,2,573,1146
1412,05-05-2023,Customer_261,East,Healthy,Tacos,2,219,438
1413,06-05-2023,Customer_205,South,Healthy,Sandwich,5,309,1545
1414,06-05-2023,Customer_275,North,Fast Food,Curry,4,405,1620
1415,06-05-2023,Customer_170,South,Asian,Sandwich,1,369,369
1416,06-05-2023,Customer_15,North,Fast Food,Sushi,5,803,4015
1417,07-05-2023,Customer_60,East,Fast Food,Burger,2,786,1572
1418,07-05-2023,Customer_134,East,Main Course,Tacos,2,384,768
1419,07-05-2023,Customer_92,West,Continental,Pizza,5,815,4075
1420,08-05-2023,Customer_298,West,Continental,Steak,4,775,3100
1421,08-05-2023,Customer_136,East,Main Course,Burger,2,862,1724
1422,08-05-2023,Customer_20,North,Continental,Curry,4,326,1304
1423,09-05-2023,Customer_56,South,Fast Food,Curry,2,480,960
1424,09-05-2023,Customer_223,East,Asian,Steak,2,559,1118
1425,09-05-2023,Customer_177,East,Healthy,Noodles,3,106,318
1426,10-05-2023,Customer_161,North,Fast Food,Pasta,2,128,256
1427,10-05-2023,Customer_224,East,Fast Food,Curry,1,132,132
1428,10-05-2023,Customer_262,East,Asian,Pizza,5,745,3725
1429,10-05-2023,Customer_60,North,Continental,Noodles,5,978,4890
1430,11-05-2023,Customer_198,East,Asian,Pizza,4,178,712
1431,11-05-2023,Customer_296,West,Fast Food,Noodles,2,558,1116
1432,11-05-2023,Customer_98,West,Main Course,Tacos,1,669,669
1433,12-05-2023,Customer_131,West,Main Course,Steak,4,637,2548
1434,12-05-2023,Customer_23,West,Fast Food,Curry,3,581,1743
1435,12-05-2023,Customer_224,East,Main Course,Noodles,4,529,2116
1436,13-05-2023,Customer_1,South,Continental,Pasta,4,837,3348
1437,13-05-2023,Customer_267,West,Asian,Steak,2,384,768
1438,13-05-2023,Customer_276,West,Healthy,Pasta,3,615,1845
1439,13-05-2023,Customer_101,East,Asian,Pasta,4,198,792
1440,14-05-2023,Customer_187,East,Healthy,Burger,1,496,496
1441,14-05-2023,Customer_221,North,Fast Food,Tacos,1,588,588
1442,14-05-2023,Customer_36,West,Fast Food,Steak,5,138,690
1443,15-05-2023,Customer_170,North,Healthy,Steak,3,370,1110
1444,15-05-2023,Customer_161,West,Main Course,Sushi,3,986,2958
1445,15-05-2023,Customer_64,South,Fast Food,Noodles,5,896,4480
1446,16-05-2023,Customer_154,East,Continental,Tacos,4,256,1024
1447,16-05-2023,Customer_260,East,Continental,Tacos,3,174,522
1448,16-05-2023,Customer_159,North,Continental,Steak,1,983,983
1449,17-05-2023,Customer_210,North,Continental,Sandwich,1,899,899
1450,17-05-2023,Customer_168,East,Healthy,Salad,2,229,458
1451,17-05-2023,Customer_207,East,Main Course,Tacos,3,786,2358
1452,17-05-2023,Customer_152,East,Healthy,Sushi,4,183,732
1453,18-05-2023,Customer_284,West,Fast Food,Salad,5,121,605
1454,18-05-2023,Customer_66,West,Continental,Curry,5,558,2790
1455,18-05-2023,Customer_99,South,Continental,Pasta,4,638,2552
1456,19-05-2023,Customer_216,West,Continental,Pasta,2,806,1612
1457,19-05-2023,Customer_195,East,Fast Food,Tacos,5,948,4740
1458,19-05-2023,Customer_90,West,Asian,Steak,3,481,1443
1459,20-05-2023,Customer_292,North,Healthy,Noodles,2,847,1694
1460,20-05-2023,Customer_155,East,Main Course,Salad,3,539,1617
1461,20-05-2023,Customer_208,West,Fast Food,Noodles,1,703,703
1462,20-05-2023,Customer_281,East,Asian,Sushi,2,120,240
1463,21-05-2023,Customer_1,North,Asian,Noodles,5,402,2010
1464,21-05-2023,Customer_156,North,Main Course,Sandwich,2,968,1936
1465,21-05-2023,Customer_147,West,Fast Food,Sandwich,2,183,366
1466,22-05-2023,Customer_108,East,Asian,Sandwich,2,873,1746
1467,22-05-2023,Customer_221,South,Continental,Steak,2,758,1516
1468,22-05-2023,Customer_297,North,Main Course,Salad,3,552,1656
1469,23-05-2023,Customer_165,South,Continental,Sushi,1,486,486
1470,23-05-2023,Customer_239,West,Main Course,Pasta,4,606,2424
1471,23-05-2023,Customer_227,North,Healthy,Pasta,2,356,712
1472,23-05-2023,Customer_227,South,Healthy,Noodles,5,669,3345
1473,24-05-2023,Customer_110,North,Fast Food,Noodles,2,991,1982
1474,24-05-2023,Customer_262,South,Asian,Sushi,5,626,3130
1475,24-05-2023,Customer_243,East,Continental,Burger,3,261,783
1476,25-05-2023,Customer_87,East,Asian,Sushi,5,262,1310
1477,25-05-2023,Customer_44,West,Healthy,Noodles,4,931,3724
1478,25-05-2023,Customer_146,North,Continental,Curry,1,892,892
1479,26-05-2023,Customer_264,South,Fast Food,Steak,5,891,4455
1480,26-05-2023,Customer_172,West,Asian,Steak,5,623,3115
1481,26-05-2023,Customer_48,East,Main Course,Tacos,1,885,885
1482,27-05-2023,Customer_121,East,Main Course,Noodles,4,370,1480
1483,27-05-2023,Customer_159,West,Continental,Salad,2,591,1182
1484,27-05-2023,Customer_116,North,Main Course,Tacos,5,307,1535
1485,27-05-2023,Customer_102,South,Main Course,Pizza,1,638,638
1486,28-05-2023,Customer_76,East,Healthy,Noodles,3,683,2049
1487,28-05-2023,Customer_13,West,Fast Food,Burger,1,159,159
1488,28-05-2023,Customer_24,East,Main Course,Pizza,3,529,1587
1489,29-05-2023,Customer_126,East,Main Course,Tacos,4,756,3024
1490,29-05-2023,Customer_244,South,Asian,Pasta,2,704,1408
1491,29-05-2023,Customer_38,North,Continental,Pizza,1,408,408
1492,30-05-2023,Customer_234,North,Healthy,Pizza,5,619,3095
1493,30-05-2023,Customer_213,South,Continental,Sandwich,4,690,2760
1494,30-05-2023,Customer_295,West,Asian,Salad,1,126,126
1495,30-05-2023,Customer_100,West,Asian,Pasta,5,785,3925
1496,31-05-2023,Customer_197,North,Asian,Salad,1,661,661
1497,31-05-2023,Customer_254,East,Main Course,Salad,3,298,894
1498,31-05-2023,Customer_205,East,Continental,Pasta,1,486,486
1499,01-06-2023,Customer_125,West,Continental,Pizza,1,448,448
1500,01-06-2023,Customer_76,South,Continental,Salad,1,792,792
1501,01-06-2023,Customer_3,East,Fast Food,Sandwich,4,635,2540
1502,02-06-2023,Customer_55,West,Healthy,Noodles,1,927,927
1503,02-06-2023,Customer_218,South,Main Course,Pizza,5,477,2385
1504,02-06-2023,Customer_113,North,Healthy,Sushi,3,998,2994
1505,03-06-2023,Customer_91,South,Main Course,Curry,3,657,1971
1506,03-06-2023,Customer_266,North,Continental,Burger,1,626,626
1507,03-06-2023,Customer_238,West,Fast Food,Steak,4,252,1008
1508,03-06-2023,Customer_26,South,Fast Food,Noodles,4,833,3332
1509,04-06-2023,Customer_286,West,Continental,Sandwich,5,305,1525
1510,04-06-2023,Customer_128,North,Healthy,Noodles,1,554,554
1511,04-06-2023,Customer_63,East,Asian,Tacos,3,372,1116
1512,05-06-2023,Customer_234,East,Continental,Sandwich,4,993,3972
1513,05-06-2023,Customer_69,North,Main Course,Noodles,1,335,335
1514,05-06-2023,Customer_238,East,Healthy,Salad,4,951,3804
1515,06-06-2023,Customer_272,East,Asian,Pizza,4,839,3356
1516,06-06-2023,Customer_287,South,Fast Food,Tacos,3,620,1860
1517,06-06-2023,Customer_163,South,Main Course,Tacos,2,777,1554
1518,06-06-2023,Customer_227,East,Fast Food,Tacos,5,930,4650
1519,07-06-2023,Customer_259,South,Main Course,Sushi,5,825,4125
1520,07-06-2023,Customer_219,North,Asian,Noodles,3,600,1800
1521,07-06-2023,Customer_281,South,Main Course,Pizza,4,216,864
1522,08-06-2023,Customer_229,South,Asian,Pizza,1,485,485
1523,08-06-2023,Customer_82,South,Continental,Salad,4,443,1772
1524,08-06-2023,Customer_244,West,Continental,Sandwich,3,683,2049
1525,09-06-2023,Customer_231,North,Main Course,Steak,5,494,2470
1526,09-06-2023,Customer_133,East,Healthy,Curry,4,163,652
1527,09-06-2023,Customer_127,East,Fast Food,Sandwich,5,816,4080
1528,09-06-2023,Customer_142,West,Main Course,Sushi,1,820,820
1529,10-06-2023,Customer_267,South,Main Course,Steak,5,171,855
1530,10-06-2023,Customer_249,North,Fast Food,Noodles,5,888,4440
1531,10-06-2023,Customer_123,North,Main Course,Steak,2,373,746
1532,11-06-2023,Customer_141,East,Fast Food,Sandwich,2,419,838
1533,11-06-2023,Customer_226,West,Asian,Sandwich,2,437,874
1534,11-06-2023,Customer_40,West,Healthy,Salad,5,465,2325
1535,12-06-2023,Customer_147,West,Continental,Curry,3,594,1782
1536,12-06-2023,Customer_121,West,Continental,Pasta,5,706,3530
1537,12-06-2023,Customer_140,North,Healthy,Burger,3,265,795
1538,13-06-2023,Customer_172,South,Fast Food,Pasta,3,643,1929
1539,13-06-2023,Customer_164,East,Healthy,Pasta,2,110,220
1540,13-06-2023,Customer_277,North,Fast Food,Noodles,4,400,1600
1541,13-06-2023,Customer_42,West,Healthy,Burger,1,828,828
1542,14-06-2023,Customer_71,West,Main Course,Tacos,2,900,1800
1543,14-06-2023,Customer_78,East,Main Course,Pizza,2,201,402
1544,14-06-2023,Customer_119,South,Healthy,Tacos,4,524,2096
1545,15-06-2023,Customer_197,South,Asian,Salad,1,491,491
1546,15-06-2023,Customer_79,South,Healthy,Noodles,5,878,4390
1547,15-06-2023,Customer_110,West,Continental,Salad,5,313,1565
1548,16-06-2023,Customer_33,North,Main Course,Pasta,2,790,1580
1549,16-06-2023,Customer_213,North,Healthy,Pasta,1,187,187
1550,16-06-2023,Customer_209,South,Continental,Steak,2,652,1304
1551,16-06-2023,Customer_170,East,Main Course,Salad,3,500,1500
1552,17-06-2023,Customer_278,South,Asian,Pizza,2,687,1374
1553,17-06-2023,Customer_239,South,Asian,Sushi,2,988,1976
1554,17-06-2023,Customer_213,East,Continental,Curry,5,145,725
1555,18-06-2023,Customer_32,South,Healthy,Pasta,5,771,3855
1556,18-06-2023,Customer_106,East,Main Course,Pizza,5,562,2810
1557,18-06-2023,Customer_216,East,Asian,Pasta,3,691,2073
1558,19-06-2023,Customer_200,North,Continental,Sushi,5,409,2045
1559,19-06-2023,Customer_300,East,Fast Food,Steak,1,185,185
1560,19-06-2023,Customer_11,South,Healthy,Pizza,4,191,764
1561,20-06-2023,Customer_295,East,Fast Food,Steak,1,759,759
1562,20-06-2023,Customer_195,South,Healthy,Salad,1,772,772
1563,20-06-2023,Customer_245,East,Main Course,Curry,5,813,4065
1564,20-06-2023,Customer_4,North,Continental,Steak,4,341,1364
1565,21-06-2023,Customer_181,South,Main Course,Noodles,4,964,3856
1566,21-06-2023,Customer_153,South,Fast Food,Sushi,4,101,404
1567,21-06-2023,Customer_200,South,Continental,Burger,3,324,972
1568,22-06-2023,Customer_215,East,Main Course,Sushi,5,900,4500
1569,22-06-2023,Customer_276,North,Main Course,Noodles,4,844,3376
1570,22-06-2023,Customer_280,North,Main Course,Sandwich,3,688,2064
1571,23-06-2023,Customer_113,North,Fast Food,Pasta,2,215,430
1572,23-06-2023,Customer_250,North,Main Course,Noodles,2,765,1530
1573,23-06-2023,Customer_113,East,Asian,Burger,3,202,606
1574,23-06-2023,Customer_140,South,Healthy,Noodles,3,293,879
1575,24-06-2023,Customer_224,West,Asian,Pasta,5,265,1325
1576,24-06-2023,Customer_249,North,Fast Food,Tacos,5,970,4850
1577,24-06-2023,Customer_15,West,Fast Food,Noodles,2,189,378
1578,25-06-2023,Customer_200,East,Main Course,Noodles,4,785,3140
1579,25-06-2023,Customer_173,East,Continental,Tacos,2,221,442
1580,25-06-2023,Customer_208,West,Asian,Burger,4,242,968
1581,26-06-2023,Customer_85,South,Fast Food,Sushi,4,205,820
1582,26-06-2023,Customer_240,West,Healthy,Sandwich,5,986,4930
1583,26-06-2023,Customer_66,East,Fast Food,Sandwich,1,527,527
1584,26-06-2023,Customer_274,West,Asian,Sushi,1,404,404
1585,27-06-2023,Customer_14,North,Healthy,Sushi,3,971,2913
1586,27-06-2023,Customer_202,North,Healthy,Sushi,5,416,2080
1587,27-06-2023,Customer_289,South,Main Course,Salad,4,734,2936
1588,28-06-2023,Customer_14,West,Continental,Sandwich,1,108,108
1589,28-06-2023,Customer_43,West,Healthy,Steak,4,873,3492
1590,28-06-2023,Customer_220,West,Main Course,Noodles,1,172,172
1591,29-06-2023,Customer_70,West,Continental,Curry,1,458,458
1592,29-06-2023,Customer_237,South,Main Course,Noodles,1,322,322
1593,29-06-2023,Customer_94,East,Fast Food,Pizza,5,515,2575
1594,30-06-2023,Customer_26,South,Fast Food,Burger,2,652,1304
1595,30-06-2023,Customer_134,East,Continental,Sushi,4,469,1876
1596,30-06-2023,Customer_195,East,Main Course,Curry,5,815,4075
1597,30-06-2023,Customer_168,East,Asian,Sandwich,5,363,1815
1598,01-07-2023,Customer_109,West,Main Course,Steak,5,939,4695
1599,01-07-2023,Customer_233,South,Asian,Steak,5,789,3945
1600,01-07-2023,Customer_168,East,Healthy,Sandwich,5,959,4795
1601,02-07-2023,Customer_173,North,Healthy,Pizza,3,417,1251
1602,02-07-2023,Customer_195,East,Healthy,Sushi,4,183,732
1603,02-07-2023,Customer_143,South,Main Course,Tacos,5,417,2085
1604,03-07-2023,Customer_216,West,Continental,Burger,4,210,840
1605,03-07-2023,Customer_130,North,Asian,Tacos,3,350,1050
1606,03-07-2023,Customer_42,East,Main Course,Salad,3,482,1446
1607,03-07-2023,Customer_241,West,Healthy,Noodles,4,106,424
1608,04-07-2023,Customer_10,South,Fast Food,Salad,1,558,558
1609,04-07-2023,Customer_277,South,Healthy,Pizza,2,183,366
1610,04-07-2023,Customer_27,North,Continental,Noodles,1,307,307
1611,05-07-2023,Customer_180,North,Healthy,Sushi,1,999,999
1612,05-07-2023,Customer_115,East,Continental,Noodles,1,489,489
1613,05-07-2023,Customer_36,West,Fast Food,Noodles,5,413,2065
1614,06-07-2023,Customer_21,West,Asian,Curry,3,121,363
1615,06-07-2023,Customer_16,South,Healthy,Curry,1,509,509
1616,06-07-2023,Customer_127,South,Continental,Pizza,3,994,2982
1617,07-07-2023,Customer_103,East,Asian,Salad,4,614,2456
1618,07-07-2023,Customer_11,East,Fast Food,Sandwich,2,226,452
1619,07-07-2023,Customer_79,South,Continental,Sushi,4,908,3632
1620,07-07-2023,Customer_123,South,Fast Food,Noodles,4,799,3196
1621,08-07-2023,Customer_65,West,Fast Food,Burger,5,973,4865
1622,08-07-2023,Customer_243,West,Main Course,Burger,2,113,226
1623,08-07-2023,Customer_59,West,Asian,Pasta,4,111,444
1624,09-07-2023,Customer_289,East,Main Course,Noodles,4,186,744
1625,09-07-2023,Customer_112,West,Fast Food,Noodles,2,623,1246
1626,09-07-2023,Customer_239,North,Continental,Pizza,2,636,1272
1627,10-07-2023,Customer_132,North,Healthy,Burger,4,400,1600
1628,10-07-2023,Customer_189,West,Main Course,Sandwich,2,342,684
1629,10-07-2023,Customer_86,West,Healthy,Sandwich,4,221,884
1630,10-07-2023,Customer_59,South,Main Course,Tacos,4,246,984
1631,11-07-2023,Customer_84,South,Asian,Burger,5,666,3330
1632,11-07-2023,Customer_160,East,Healthy,Sandwich,1,849,849
1633,11-07-2023,Customer_56,North,Main Course,Noodles,4,455,1820
1634,12-07-2023,Customer_297,North,Fast Food,Tacos,3,784,2352
1635,12-07-2023,Customer_14,East,Continental,Burger,1,832,832
1636,12-07-2023,Customer_160,West,Fast Food,Pasta,1,730,730
1637,13-07-2023,Customer_295,West,Asian,Pizza,1,408,408
1638,13-07-2023,Customer_193,East,Asian,Curry,5,794,3970
1639,13-07-2023,Customer_204,North,Main Course,Sushi,4,387,1548
1640,13-07-2023,Customer_102,North,Fast Food,Pizza,5,406,2030
1641,14-07-2023,Customer_39,West,Healthy,Burger,4,911,3644
1642,14-07-2023,Customer_125,South,Main Course,Burger,5,693,3465
1643,14-07-2023,Customer_53,East,Main Course,Pizza,5,822,4110
1644,15-07-2023,Customer_155,East,Fast Food,Pasta,3,761,2283
1645,15-07-2023,Customer_62,West,Continental,Salad,5,648,3240
1646,15-07-2023,Customer_290,East,Asian,Noodles,2,451,902
1647,16-07-2023,Customer_22,North,Healthy,Burger,3,411,1233
1648,16-07-2023,Customer_178,West,Asian,Steak,5,972,4860
1649,16-07-2023,Customer_273,North,Main Course,Sandwich,1,158,158
1650,17-07-2023,Customer_220,South,Continental,Salad,2,742,1484
1651,17-07-2023,Customer_190,East,Main Course,Tacos,2,813,1626
1652,17-07-2023,Customer_36,East,Continental,Tacos,2,854,1708
1653,17-07-2023,Customer_260,North,Fast Food,Curry,3,134,402
1654,18-07-2023,Customer_175,West,Asian,Tacos,5,544,2720
1655,18-07-2023,Customer_7,West,Main Course,Tacos,5,192,960
1656,18-07-2023,Customer_216,East,Continental,Sushi,1,306,306
1657,19-07-2023,Customer_251,North,Continental,Pizza,1,452,452
1658,19-07-2023,Customer_55,South,Main Course,Tacos,2,431,862
1659,19-07-2023,Customer_222,North,Asian,Burger,1,916,916
1660,20-07-2023,Customer_186,West,Fast Food,Noodles,3,961,2883
1661,20-07-2023,Customer_236,East,Fast Food,Pizza,5,824,4120
1662,20-07-2023,Customer_79,East,Healthy,Steak,2,258,516
1663,20-07-2023,Customer_223,East,Healthy,Burger,1,123,123
1664,21-07-2023,Customer_91,South,Healthy,Steak,3,503,1509
1665,21-07-2023,Customer_268,South,Asian,Pizza,3,904,2712
1666,21-07-2023,Customer_139,West,Healthy,Burger,1,615,615
1667,22-07-2023,Customer_276,North,Healthy,Sushi,5,831,4155
1668,22-07-2023,Customer_248,North,Asian,Noodles,1,463,463
1669,22-07-2023,Customer_239,North,Healthy,Burger,2,481,962
1670,23-07-2023,Customer_224,South,Fast Food,Salad,1,631,631
1671,23-07-2023,Customer_138,East,Main Course,Salad,3,251,753
1672,23-07-2023,Customer_166,West,Fast Food,Steak,1,661,661
1673,24-07-2023,Customer_126,West,Fast Food,Burger,5,788,3940
1674,24-07-2023,Customer_45,South,Continental,Salad,4,707,2828
1675,24-07-2023,Customer_143,South,Main Course,Curry,1,716,716
1676,24-07-2023,Customer_231,East,Fast Food,Tacos,5,519,2595
1677,25-07-2023,Customer_125,East,Main Course,Tacos,5,349,1745
1678,25-07-2023,Customer_238,South,Fast Food,Pizza,3,216,648
1679,25-07-2023,Customer_292,West,Asian,Curry,5,965,4825
1680,26-07-2023,Customer_195,East,Asian,Pasta,5,611,3055
1681,26-07-2023,Customer_173,East,Healthy,Noodles,5,839,4195
1682,26-07-2023,Customer_15,West,Asian,Sandwich,5,677,3385
1683,27-07-2023,Customer_254,East,Main Course,Pasta,2,434,868
1684,27-07-2023,Customer_167,West,Continental,Tacos,2,517,1034
1685,27-07-2023,Customer_94,North,Healthy,Noodles,3,873,2619
1686,27-07-2023,Customer_250,East,Fast Food,Salad,1,394,394
1687,28-07-2023,Customer_109,East,Asian,Pasta,5,854,4270
1688,28-07-2023,Customer_182,North,Healthy,Salad,1,470,470
1689,28-07-2023,Customer_133,West,Asian,Sushi,1,285,285
1690,29-07-2023,Customer_175,East,Healthy,Pizza,3,345,1035
1691,29-07-2023,Customer_144,North,Main Course,Noodles,5,736,3680
1692,29-07-2023,Customer_142,West,Main Course,Noodles,5,367,1835
1693,30-07-2023,Customer_285,East,Fast Food,Pasta,4,742,2968
1694,30-07-2023,Customer_6,South,Healthy,Burger,1,336,336
1695,30-07-2023,Customer_265,North,Continental,Pizza,1,629,629
1696,30-07-2023,Customer_98,West,Main Course,Pizza,2,651,1302
1697,31-07-2023,Customer_44,South,Fast Food,Steak,4,120,480
1698,31-07-2023,Customer_124,West,Healthy,Steak,2,836,1672
1699,31-07-2023,Customer_209,South,Fast Food,Tacos,2,966,1932
1700,01-08-2023,Customer_251,South,Main Course,Noodles,2,893,1786
1701,01-08-2023,Customer_285,North,Fast Food,Noodles,3,619,1857
1702,01-08-2023,Customer_124,North,Healthy,Burger,3,199,597
1703,02-08-2023,Customer_244,South,Asian,Salad,2,851,1702
1704,02-08-2023,Customer_252,North,Continental,Sandwich,4,577,2308
1705,02-08-2023,Customer_230,West,Main Course,Sushi,1,698,698
1706,03-08-2023,Customer_9,East,Healthy,Sandwich,4,397,1588
1707,03-08-2023,Customer_48,West,Healthy,Tacos,5,625,3125
1708,03-08-2023,Customer_151,South,Fast Food,Noodles,3,433,1299
1709,03-08-2023,Customer_114,West,Main Course,Pasta,1,101,101
1710,04-08-2023,Customer_208,South,Asian,Pasta,1,474,474
1711,04-08-2023,Customer_125,West,Asian,Pasta,5,392,1960
1712,04-08-2023,Customer_157,West,Continental,Sandwich,5,936,4680
1713,05-08-2023,Customer_298,North,Continental,Steak,2,652,1304
1714,05-08-2023,Customer_189,South,Fast Food,Salad,3,417,1251
1715,05-08-2023,Customer_243,South,Main Course,Sandwich,3,601,1803
1716,06-08-2023,Customer_284,East,Asian,Burger,4,927,3708
1717,06-08-2023,Customer_272,West,Main Course,Pasta,2,480,960
1718,06-08-2023,Customer_177,West,Fast Food,Steak,2,722,1444
1719,06-08-2023,Customer_218,East,Main Course,Pizza,2,113,226
1720,07-08-2023,Customer_282,South,Main Course,Noodles,2,603,1206
1721,07-08-2023,Customer_170,West,Main Course,Curry,3,330,990
1722,07-08-2023,Customer_181,East,Fast Food,Noodles,3,183,549
1723,08-08-2023,Customer_233,East,Fast Food,Burger,2,229,458
1724,08-08-2023,Customer_139,East,Fast Food,Salad,4,842,3368
1725,08-08-2023,Customer_157,West,Asian,Burger,1,937,937
1726,09-08-2023,Customer_129,South,Healthy,Salad,1,244,244
1727,09-08-2023,Customer_119,South,Main Course,Burger,4,990,3960
1728,09-08-2023,Customer_62,East,Continental,Sandwich,2,956,1912
1729,10-08-2023,Customer_99,East,Continental,Steak,3,127,381
1730,10-08-2023,Customer_162,South,Healthy,Curry,1,165,165
1731,10-08-2023,Customer_62,East,Main Course,Sushi,5,262,1310
1732,10-08-2023,Customer_275,East,Main Course,Sushi,5,328,1640
1733,11-08-2023,Customer_95,South,Main Course,Pasta,4,360,1440
1734,11-08-2023,Customer_99,West,Fast Food,Sandwich,2,548,1096
1735,11-08-2023,Customer_111,East,Asian,Burger,1,523,523
1736,12-08-2023,Customer_248,West,Fast Food,Salad,2,559,1118
1737,12-08-2023,Customer_142,East,Main Course,Steak,1,775,775
1738,12-08-2023,Customer_269,East,Healthy,Burger,4,400,1600
1739,13-08-2023,Customer_145,East,Main Course,Sandwich,4,402,1608
1740,13-08-2023,Customer_52,North,Main Course,Sushi,5,386,1930
1741,13-08-2023,Customer_100,West,Asian,Curry,2,494,988
1742,13-08-2023,Customer_152,West,Main Course,Curry,5,109,545
1743,14-08-2023,Customer_117,East,Fast Food,Sushi,2,806,1612
1744,14-08-2023,Customer_185,South,Continental,Steak,5,729,3645
1745,14-08-2023,Customer_92,East,Asian,Salad,3,369,1107
1746,15-08-2023,Customer_155,North,Asian,Steak,3,691,2073
1747,15-08-2023,Customer_8,East,Asian,Pasta,3,704,2112
1748,15-08-2023,Customer_274,North,Main Course,Steak,3,877,2631
1749,16-08-2023,Customer_65,East,Asian,Steak,1,943,943
1750,16-08-2023,Customer_141,West,Asian,Sushi,3,961,2883
1751,16-08-2023,Customer_24,East,Fast Food,Sushi,4,460,1840
1752,16-08-2023,Customer_28,West,Healthy,Tacos,4,356,1424
1753,17-08-2023,Customer_284,South,Fast Food,Pasta,1,232,232
1754,17-08-2023,Customer_150,South,Fast Food,Pizza,3,375,1125
1755,17-08-2023,Customer_65,East,Healthy,Sushi,3,875,2625
1756,18-08-2023,Customer_252,East,Healthy,Sandwich,3,782,2346
1757,18-08-2023,Customer_53,South,Asian,Sandwich,5,612,3060
1758,18-08-2023,Customer_7,North,Fast Food,Tacos,2,412,824
1759,19-08-2023,Customer_294,South,Main Course,Salad,5,675,3375
1760,19-08-2023,Customer_146,South,Continental,Sushi,2,985,1970
1761,19-08-2023,Customer_241,North,Continental,Pasta,3,383,1149
1762,20-08-2023,Customer_246,South,Continental,Sushi,3,220,660
1763,20-08-2023,Customer_226,South,Fast Food,Curry,5,206,1030
1764,20-08-2023,Customer_175,North,Healthy,Curry,5,786,3930
1765,20-08-2023,Customer_95,North,Asian,Curry,2,303,606
1766,21-08-2023,Customer_27,West,Asian,Sushi,4,264,1056
1767,21-08-2023,Customer_130,East,Continental,Salad,2,404,808
1768,21-08-2023,Customer_245,West,Asian,Curry,5,596,2980
1769,22-08-2023,Customer_59,North,Main Course,Noodles,5,731,3655
1770,22-08-2023,Customer_34,South,Main Course,Burger,1,655,655
1771,22-08-2023,Customer_206,North,Healthy,Pasta,5,923,4615
1772,23-08-2023,Customer_252,South,Asian,Steak,1,255,255
1773,23-08-2023,Customer_38,West,Fast Food,Burger,4,466,1864
1774,23-08-2023,Customer_296,West,Asian,Salad,2,818,1636
1775,23-08-2023,Customer_28,West,Fast Food,Pasta,2,719,1438
1776,24-08-2023,Customer_78,South,Continental,Noodles,1,350,350
1777,24-08-2023,Customer_77,East,Fast Food,Sandwich,2,981,1962
1778,24-08-2023,Customer_289,East,Continental,Salad,5,433,2165
1779,25-08-2023,Customer_156,East,Main Course,Burger,3,741,2223
1780,25-08-2023,Customer_44,North,Asian,Burger,1,610,610
1781,25-08-2023,Customer_128,North,Healthy,Pizza,2,392,784
1782,26-08-2023,Customer_61,South,Asian,Noodles,1,119,119
1783,26-08-2023,Customer_286,North,Continental,Pizza,1,381,381
1784,26-08-2023,Customer_214,South,Asian,Steak,3,896,2688
1785,27-08-2023,Customer_116,West,Healthy,Steak,5,100,500
1786,27-08-2023,Customer_268,South,Continental,Tacos,1,218,218
1787,27-08-2023,Customer_195,North,Continental,Steak,2,134,268
1788,27-08-2023,Customer_231,West,Healthy,Sandwich,4,297,1188
1789,28-08-2023,Customer_227,West,Asian,Pizza,1,584,584
1790,28-08-2023,Customer_153,South,Healthy,Noodles,1,856,856
1791,28-08-2023,Customer_220,East,Fast Food,Salad,3,158,474
1792,29-08-2023,Customer_157,North,Main Course,Noodles,5,936,4680
1793,29-08-2023,Customer_292,North,Healthy,Noodles,4,260,1040
1794,29-08-2023,Customer_31,East,Continental,Curry,2,790,1580
1795,30-08-2023,Customer_51,North,Fast Food,Pasta,4,305,1220
1796,30-08-2023,Customer_107,East,Main Course,Sushi,2,111,222
1797,30-08-2023,Customer_109,East,Healthy,Tacos,5,589,2945
1798,30-08-2023,Customer_136,West,Main Course,Sandwich,2,375,750
1799,31-08-2023,Customer_42,West,Asian,Steak,3,792,2376
1800,31-08-2023,Customer_81,South,Continental,Salad,3,341,1023
1801,31-08-2023,Customer_123,West,Healthy,Pasta,3,315,945
1802,01-09-2023,Customer_89,East,Continental,Curry,3,350,1050
1803,01-09-2023,Customer_283,South,Fast Food,Noodles,4,910,3640
1804,01-09-2023,Customer_39,North,Fast Food,Noodles,5,225,1125
1805,02-09-2023,Customer_81,East,Main Course,Burger,2,316,632
1806,02-09-2023,Customer_2,South,Fast Food,Tacos,2,405,810
1807,02-09-2023,Customer_210,West,Fast Food,Sushi,3,896,2688
1808,02-09-2023,Customer_231,East,Healthy,Noodles,3,284,852
1809,03-09-2023,Customer_241,South,Continental,Pizza,1,138,138
1810,03-09-2023,Customer_150,North,Main Course,Sandwich,5,322,1610
1811,03-09-2023,Customer_17,East,Fast Food,Steak,4,283,1132
1812,04-09-2023,Customer_119,East,Continental,Pasta,2,594,1188
1813,04-09-2023,Customer_148,South,Asian,Noodles,1,526,526
1814,04-09-2023,Customer_145,South,Healthy,Pasta,1,277,277
1815,05-09-2023,Customer_233,West,Fast Food,Curry,2,527,1054
1816,05-09-2023,Customer_37,West,Fast Food,Pasta,4,393,1572
1817,05-09-2023,Customer_120,East,Fast Food,Pasta,1,951,951
